Time,y2j507-FI-11005,y2j507-FI-11703,y2j507-FI-11704,y2j507-FI-11803,y2j507-FI-11804,y2j507-FI-13801A,y2j507-FI-13801B,y2j507-FIC-11001A,y2j507-FIC-11001AMV,y2j507-FIC-11001B,y2j507-FIC-11001BMV,y2j507-FIC-11001C,y2j507-FIC-11001CMV,y2j507-FIC-11002A,y2j507-FIC-11002AMV,y2j507-FIC-11002B,y2j507-FIC-11002BMV,y2j507-FIC-11002C,y2j507-FIC-11002CMV,y2j507-FIC-11003A,y2j507-FIC-11003AMV,y2j507-FIC-11003B,y2j507-FIC-11003BMV,y2j507-FIC-11003C,y2j507-FIC-11003CMV,y2j507-FIC-11004A,y2j507-FIC-11004AMV,y2j507-FIC-11004B,y2j507-FIC-11004BMV,y2j507-FIC-11004C,y2j507-FIC-11004CMV,y2j507-FIC-11101A,y2j507-FIC-11101AMV,y2j507-FIC-11101B,y2j507-FIC-11101BMV,y2j507-FIC-11101C,y2j507-FIC-11101CMV,y2j507-FIC-11102A,y2j507-FIC-11102AMV,y2j507-FIC-11102B,y2j507-FIC-11102BMV,y2j507-FIC-11102C,y2j507-FIC-11102CMV,y2j507-FIC-11103A,y2j507-FIC-11103AMV,y2j507-FIC-11103B,y2j507-FIC-11103BMV,y2j507-FIC-11103C,y2j507-FIC-11103CMV,y2j507-FIC-11104A,y2j507-FIC-11104AMV,y2j507-FIC-11104B,y2j507-FIC-11104BMV,y2j507-FIC-11104C,y2j507-FIC-11104CMV,y2j507-FIC-12804,y2j507-FICA-11001,y2j507-FICA-11001MV,y2j507-FICA-11002,y2j507-FICA-11002MV,y2j507-FICA-11003,y2j507-FICA-11003MV,y2j507-FICA-11004,y2j507-FICA-11004MV,y2j507-FICA-11101,y2j507-FICA-11101MV,y2j507-FICA-11102,y2j507-FICA-11102MV,y2j507-FICA-11103,y2j507-FICA-11103MV,y2j507-FICA-11104,y2j507-FICA-11104MV,y2j507-FIQ-11401,y2j507-FIQ-11402,y2j507-FIQ-11402A,y2j507-FIQ-11402B,y2j507-FIQ-11402SUM,y2j507-FIQ-11501,y2j507-FIQ-11502,y2j507-FIQ-11601,y2j507-FIQ-11602,y2j507-FIQ-13803APV,y2j507-FIQ-13803ASUM,y2j507-FIQ-13803BPV,y2j507-FIQ-13803BSUM
2018-01-02 22:00:00,306.133,0.002,-0.002,-0.149,0.003,4.49,5.397,70.074,,229.399,,70.138,,70.126,,230.168,,70.078,,70.093,,229.727,,69.632,,70.208,,230.792,,70.65,,70.199,,229.959,,69.865,,70.068,,229.813,,70.195,,92.009,,230.473,,67.195,,70.077,,229.94,,70.008,,10.022,35.052,25.112,39.454,37.8,38.902,25.757,38.484,40.157,42.037,31.627,39.385,19.666,36.483,34.924,36.315,16.721,1,3.763,1.808,1.954,211.078,1376.623,1364.439,1349.92,1375.564,,,,
2018-01-02 23:00:00,308.142,0.002,-0.002,-0.149,0.002,4.34,5.507,69.987,,234.876,,69.755,,69.798,,229.672,,69.74,,70.044,,229.546,,70.157,,69.867,,229.16,,69.606,,69.738,,229.994,,69.795,,70.075,,229.508,,69.735,,91.057,,229.372,,67.216,,69.937,,230.022,,69.911,,9.931,35.665,25.112,39.515,37.8,38.96,26.691,38.428,38.828,41.946,32.74,39.458,22.512,37.159,35.323,37.1,17.273,1.045,3.779,1.796,1.983,214.811,1367.45,1381.043,1344.576,1405.086,,,,
2018-01-03 00:00:00,308.922,0.002,-0.001,-0.149,0.003,4.531,5.588,69.656,,228.322,,69.91,,70.167,,229.206,,69.793,,69.894,,230.071,,69.731,,69.843,,227.761,,69.546,,69.637,,229.771,,69.687,,70.067,,229.569,,69.682,,90.964,,230.117,,68.265,,70.042,,229.472,,69.825,,10.057,36.066,25.112,39.01,37.8,39.092,26.698,38.678,40.299,42.508,30.257,39.361,22.252,37.433,34.26,36.875,17.274,1.027,3.699,1.805,1.894,218.55,1375.243,1388.394,1358.044,1429.424,,,,
2018-01-03 01:00:00,308.404,0.002,-0.001,-0.148,0.003,4.475,5.519,70.18,,228.974,,70.046,,70.191,,229.74,,69.758,,70.112,,230.422,,69.84,,69.909,,231.589,,69.987,,70.4,,229.766,,70.32,,69.985,,230.142,,69.941,,93.922,,230.033,,69.579,,70.128,,230.34,,70.052,,10.012,35.748,25.112,38.811,38.3,38.829,26.291,38.467,40.733,42.921,30.043,39.466,22.035,37.377,34.859,36.885,17.022,1.021,3.643,1.769,1.874,222.283,1340.249,1373.965,1329.186,1416.671,,,,
2018-01-03 02:00:00,307.546,0.002,-0.001,-0.148,0.002,4.54,5.566,69.996,,229.915,,70.355,,69.671,,229.795,,69.881,,69.964,,229.41,,69.767,,69.908,,231.203,,69.831,,70.439,,231.091,,69.735,,70.029,,230.471,,70.049,,93.068,,229.754,,70.05,,69.853,,230.298,,69.921,,9.983,35.848,25.112,38.114,38.3,39.196,25.907,38.394,40.515,42.298,30.851,39.511,21.891,37.28,32.83,36.943,16.713,1.032,3.792,1.814,1.978,226.003,1347.116,1389.28,1338.325,1445.224,,,,
2018-01-03 03:00:00,288.552,0.002,-0.001,-0.149,0.003,4.326,5.481,70.121,,293.98,,70.106,,70.019,,292.696,,69.801,,69.47,,288.89,,70.086,,69.896,,291.562,,69.255,,70.035,,230.006,,70.028,,70.054,,229.625,,69.989,,93.765,,230.202,,69.777,,70.056,,230.03,,69.982,,10.046,29.333,22.412,35.565,36.3,32.675,22.605,34.623,38.848,42.5,30.631,39.797,23.088,37.446,32.12,36.871,16.043,1.072,3.392,1.644,1.748,229.658,1105.376,1166.871,1319.6,1412.127,,,,
2018-01-03 04:00:00,254.981,0.002,-0.001,-0.149,0.003,4.197,5.411,119.975,,365.231,,69.948,,119.809,,500.692,,120.929,,120.07,,498.918,,69.942,,119.935,,506.158,,69.47,,70.144,,229.027,,69.429,,70.434,,229.931,,70.264,,93.296,,229.475,,67.825,,70.128,,230.84,,70.02,,10.001,22.856,19.012,27.422,32.3,24.209,19.318,23.845,34.307,42.628,31.16,39.531,19.567,37.688,32.868,36.85,17.123,1.098,2.967,1.448,1.519,232.744,889.338,793.001,1281.949,1386.63,,,,
2018-01-03 05:00:00,270.787,0.002,-0.001,-0.149,0.003,4.21,5.489,120.428,,366.993,,69.914,,98.95,,498.776,,121.009,,118.124,,500.144,,120.151,,120.207,,503.999,,119.381,,69.918,,228.901,,70.041,,69.905,,230.279,,69.911,,92.698,,229.888,,72.756,,69.959,,229.787,,69.989,,10.014,27.686,21.912,32.279,34.7,27.116,20.024,26.545,35.469,43.054,29.7,39.463,22.344,37.368,34.598,36.945,16.63,1.074,3.115,1.529,1.586,235.683,974.025,913.198,1261.331,1344.781,,,,
2018-01-03 06:00:00,294.724,0.002,-0.001,-0.149,0.003,4.494,5.597,85.996,,338.065,,69.936,,79.514,,319.942,,119.823,,80.31,,320.942,,120.049,,80.038,,323.193,,120.22,,69.855,,229.886,,70.146,,69.953,,229.835,,69.946,,91.767,,230.446,,68.272,,69.988,,229.911,,70.634,,9.995,31.553,24.012,38.939,38.4,34.717,24.198,34.616,39.281,43.522,31.33,38.411,18.408,36.379,33.516,36.721,16.336,1.086,3.456,1.691,1.766,238.961,1252.861,1193.478,1266.205,1386.358,,,,
2018-01-03 07:00:00,309.553,0.002,-0.001,-0.148,0.003,4.635,5.508,79.354,,229.751,,70.078,,80.058,,232.701,,69.997,,80.13,,239.778,,70.142,,79.945,,241.924,,70.319,,69.747,,229.835,,70.095,,70.01,,229.753,,70.237,,93.454,,230.231,,70.397,,70.11,,230.064,,70.045,,9.978,36.199,25.512,40.28,39,37.58,25.628,38.494,39.351,43.434,31.278,39.986,20.353,36.727,34.965,36.935,16.533,1.099,3.692,1.8,1.892,242.553,1403.601,1353.947,1349.141,1393.614,,,,
2018-01-03 08:00:00,310.084,0.002,-0.001,-0.149,0.003,4.532,5.731,80.046,,230.162,,70.016,,79.953,,229.773,,70.026,,79.931,,240.062,,69.944,,80.341,,240.274,,69.473,,69.802,,229.284,,70.207,,69.79,,229.828,,69.978,,93.055,,229.815,,68.136,,69.975,,229.956,,70.05,,9.976,36.288,25.512,40.509,39,38.009,26.225,37.298,39.51,43.844,30.401,39.907,24.584,37.178,33.523,37.464,16.987,1.104,3.624,1.766,1.858,246.263,1400.324,1335.214,1318.349,1418.063,,,,
2018-01-03 09:00:00,310.392,0.002,-0.001,-0.149,0.003,4.48,5.575,80.259,,231.855,,70.056,,79.981,,229.939,,70.172,,79.857,,240.034,,70.102,,80.233,,239.984,,70.494,,70.551,,230.038,,70.196,,70.009,,229.08,,70.125,,92.77,,229.862,,67.525,,69.975,,230.67,,69.761,,10.002,36.132,25.512,40.453,39,37.965,25.723,37.52,39.508,43.534,30.567,40.047,22.947,37.093,32.643,37.571,17.591,1.103,3.607,1.753,1.854,249.952,1402.555,1320.744,1327.28,1413.604,,,,
2018-01-03 10:00:00,310.521,0.002,-0.001,-0.149,0.003,4.533,5.68,80.093,,230.709,,70.091,,79.85,,229.549,,70.412,,80.068,,239.527,,69.837,,80.126,,239.965,,70.616,,70.19,,229.936,,70.125,,69.995,,229.832,,69.974,,93.988,,229.32,,72.936,,70.121,,229.982,,69.992,,10.064,35.73,25.512,40.485,39,38.113,25.924,37.905,39.758,43.542,32.493,39.887,21.773,37.041,33.745,37.682,17.515,1.105,3.686,1.797,1.89,253.647,1412.183,1343.936,1357.995,1434.146,,,,
2018-01-03 11:00:00,309.618,0.002,-0.001,-0.149,0.003,4.389,5.485,79.951,,229.658,,70.005,,79.955,,230.232,,69.766,,79.828,,240.217,,70.058,,79.947,,239.096,,70.821,,70.261,,230.659,,69.901,,69.868,,229.712,,69.945,,92.846,,229.538,,71.374,,70.151,,229.939,,70.505,,10.058,35.213,25.512,40.595,39,38.103,25.797,37.42,39.444,43.297,32.537,39.962,23.418,37.228,32.194,37.715,17.119,1.097,3.654,1.793,1.861,257.374,1396.992,1345.484,1356.157,1428.622,,,,
2018-01-03 12:00:00,309.859,0.002,-0.002,-0.149,0.003,4.496,5.29,80.017,,227.867,,70.144,,79.575,,229.62,,69.775,,79.937,,239.848,,70.086,,79.719,,239.839,,70.263,,69.919,,230.018,,69.586,,69.909,,229.765,,69.967,,92.948,,229.997,,70.024,,70.042,,230.252,,70.018,,10.023,36.333,25.512,40.45,39,37.764,25.582,37.365,40.947,43.18,32.001,39.944,21.363,37.152,32.577,37.647,17.087,1.082,3.59,1.761,1.828,261.066,1382.086,1319.265,1353.02,1421.217,,,,
2018-01-03 13:00:00,311.488,0.002,-0.001,-0.149,0.003,4.491,5.261,80.04,,230.156,,70.069,,80.131,,230.346,,70.099,,80.059,,241.108,,70.094,,80.057,,240.156,,70.341,,70.058,,230.134,,69.86,,69.659,,229.723,,69.773,,91.914,,229.945,,69.772,,70.047,,229.217,,69.532,,9.946,36.774,25.512,40.829,39,37.827,25.616,37.704,40.114,43.612,31.922,40.037,20.573,37.16,32.219,37.569,16.951,1.074,3.626,1.764,1.862,264.723,1370.455,1304.986,1351.181,1401.975,,,,
2018-01-03 14:00:00,309.34,0.002,-0.001,-0.149,0.003,4.564,5.355,79.816,,229.863,,69.851,,80.734,,230.125,,69.898,,79.916,,240.209,,69.911,,79.906,,239.722,,70.696,,70.402,,230.441,,69.872,,70.898,,229.874,,69.835,,92.811,,229.862,,67.711,,69.903,,230.665,,69.78,,10.026,35.496,25.512,40.68,39,37.955,25.756,37.012,41.004,43.467,31.774,39.863,20.25,37.04,33.169,37.457,17.535,1.08,3.701,1.766,1.935,268.413,1371.334,1340.387,1380.524,1417.11,,,,
2018-01-03 15:00:00,312.452,0.002,-0.001,-0.149,0.003,4.482,5.342,79.811,,230.794,,69.847,,80.09,,230.041,,70.112,,79.954,,240.128,,69.963,,79.949,,240.148,,70.498,,69.644,,229.95,,69.889,,69.929,,229.728,,70.017,,92.027,,228.714,,71.306,,70.081,,229.452,,69.993,,10.059,35.959,25.512,40.411,38,38.951,25.412,38.721,40.892,43.271,32.279,40.008,19.918,37.194,32.009,37.481,17.494,1.091,3.778,1.822,1.956,272.178,1409.653,1401.611,1370.447,1439.599,,,,
2018-01-03 16:00:00,312.874,0.002,-0.002,-0.149,0.003,4.522,5.272,80.053,,231.559,,69.824,,79.947,,229.827,,70.104,,80.005,,239.741,,69.855,,79.937,,243.213,,69.825,,70.103,,229.693,,69.952,,69.787,,229.658,,69.871,,93.674,,230.27,,68.14,,69.947,,229.728,,69.998,,10.002,36.439,25.512,40.418,38,39.049,26.467,38.425,41.27,43.5,31.683,40.023,20.892,37.4,32.625,37.615,17.212,1.069,3.769,1.883,1.886,275.942,1386.034,1390.177,1371.353,1424.176,,,,
2018-01-03 17:00:00,312.475,0.002,-0.001,-0.149,0.003,4.446,5.447,80.084,,228.982,,69.899,,79.851,,229.587,,70.081,,79.83,,240.455,,69.917,,79.973,,239.472,,69.574,,70.192,,229.089,,70.257,,69.866,,229.479,,69.847,,91.98,,229.762,,71.233,,70.011,,230.121,,70.783,,9.919,35.386,25.512,40.341,38,39.3,25.462,39.004,42.028,43.539,32.855,40.004,21.808,37.198,32.881,37.633,17.416,1.041,3.727,1.791,1.936,279.681,1378.403,1375.521,1380.49,1422.921,,,,
2018-01-03 18:00:00,313.125,0.002,-0.001,-0.149,0.003,4.515,5.374,79.841,,229.602,,70.033,,80.008,,229.621,,70.057,,80.023,,240.078,,70.032,,80.083,,239.901,,69.769,,69.982,,229.922,,69.939,,69.846,,229.814,,69.99,,92.439,,229.768,,68.825,,70.013,,229.851,,69.861,,10.025,36.071,25.512,40.669,38,39.142,25.663,38.921,41.999,43.493,32.546,39.971,25.207,37.137,32.21,37.61,17.14,1.051,3.74,1.837,1.903,283.419,1405.905,1402.527,1384.381,1419.131,,,,
2018-01-03 19:00:00,312.984,0.002,-0.002,-0.149,0.003,4.596,5.458,80.15,,229.528,,70.015,,80.548,,230.358,,70.589,,80.147,,240.037,,70.133,,79.735,,241.497,,70.135,,70.178,,230.172,,70.006,,70.128,,229.854,,70.085,,92.626,,230.038,,68.267,,70.068,,229.672,,70.128,,10.076,36.945,25.512,39.988,38,38.57,26.211,39.013,41.879,43.505,31.626,40.241,22.751,37.12,32.232,37.677,17.542,1.068,3.538,1.707,1.831,287.164,1348.895,1365.795,1312.938,1231.2,,,,
2018-01-03 20:00:00,312.736,0.002,-0.002,-0.148,0.003,4.63,5.519,80.039,,229.054,,69.993,,79.957,,229.628,,69.924,,80.029,,240.271,,69.827,,79.991,,239.608,,71.09,,69.805,,229.738,,69.886,,69.787,,229.793,,70.009,,94.086,,229.706,,71.756,,69.993,,228.844,,69.987,,9.988,36.424,25.512,39.982,38,39.143,25.167,38.803,40.899,43.693,30.367,39.784,22.63,37.09,34.955,37.563,17.747,1.064,3.642,1.761,1.881,290.879,1361.653,1348.703,1366.836,1413.58,,,,
2018-01-03 21:00:00,311.451,0.002,-0.002,-0.148,0.003,4.448,5.442,79.811,,231.66,,69.848,,80.094,,229.28,,69.569,,80.177,,239.572,,70.186,,79.949,,239.186,,69.956,,69.729,,229.431,,69.865,,70.048,,229.415,,70.242,,92.738,,229.583,,72.121,,69.731,,230.348,,69.922,,9.962,36.055,25.512,39.783,38,38.882,25.195,38.555,41.028,43.568,31.833,39.95,20.909,37.2,34.173,37.575,17.285,1.025,3.643,1.754,1.889,294.563,1348.993,1335.235,1376.476,1406.257,,,,
2018-01-03 22:00:00,312.558,0.002,-0.002,-0.148,0.003,4.455,5.582,80.1,,230.207,,70.131,,80.106,,230.193,,70.62,,80.17,,240.038,,70.03,,79.641,,240.421,,70.194,,70.071,,230.425,,70.107,,70.131,,229.991,,69.6,,92.212,,231.57,,71.352,,70.027,,228.873,,69.842,,10.033,35.885,25.512,40.106,38,38.881,25.199,38.939,39.368,43.413,32.12,40.12,23.373,37.086,33.282,37.635,16.89,1.04,3.618,1.802,1.816,298.25,1384.914,1375.443,1370.649,1417.727,,,,
2018-01-03 23:00:00,312.535,0.002,-0.001,-0.149,0.003,4.537,5.822,80.289,,229.731,,69.839,,79.902,,229.839,,70.087,,79.921,,239.789,,69.904,,79.886,,239.729,,69.888,,70.446,,229.64,,70.152,,69.928,,230.006,,69.953,,91.529,,230.312,,71.27,,69.859,,229.852,,69.951,,10.061,36.548,25.512,39.876,38,38.952,25.44,38.679,41.845,43.555,30.619,40.07,23.451,37.072,33.038,37.678,16.466,1.073,3.706,1.809,1.897,301.948,1364.402,1351.992,1372.759,1416.446,,,,
2018-01-04 00:00:00,312.602,0.002,-0.001,-0.149,0.003,4.478,5.888,79.88,,231.492,,69.818,,80.698,,227.956,,69.889,,80.328,,239.801,,70.103,,80.051,,241.356,,69.888,,69.947,,229.736,,70.218,,70.133,,229.704,,70.001,,90.788,,229.452,,69.275,,70.01,,229.125,,69.74,,10.03,36.615,25.512,39.676,38,38.963,26.099,39.114,40.97,43.586,30.987,39.932,22.639,37.085,33.71,37.656,17.195,1.082,3.667,1.795,1.872,305.632,1378.41,1354.801,1367.449,1420.632,,,,
2018-01-04 01:00:00,307.759,0.002,-0.001,-0.149,0.003,4.453,5.577,80.12,,234.298,,70.026,,80.308,,230.172,,70.584,,80.179,,239.78,,70.092,,80.086,,239.914,,70.031,,69.994,,229.432,,69.797,,70.02,,229.155,,70.178,,90.948,,229.758,,72.18,,70.056,,228.715,,69.253,,9.959,36.432,25.512,39.772,38,38.972,26.2,38.676,39.69,42.54,30.661,39.872,22.913,35.214,31.96,36.15,15.573,1.078,3.548,1.72,1.828,309.336,1366.22,1341.32,1307.261,1332.396,,,,
2018-01-04 02:00:00,310.684,0.002,-0.001,-0.148,0.003,4.446,5.5,79.716,,230.634,,70.086,,79.754,,230.288,,69.354,,80.195,,240.468,,70.102,,79.614,,239.9,,69.97,,70.359,,229.942,,70.182,,70.115,,230.158,,70.197,,92.668,,230.141,,70.532,,69.724,,229.989,,70.608,,9.965,36.049,25.512,38.85,38.4,39.218,24.979,39.157,40.648,43.731,31.705,39.909,22.309,37.597,32.755,35.979,16.275,1.091,3.581,1.71,1.871,312.961,1348.702,1365.961,1354.425,1382.393,,,,
2018-01-04 03:00:00,312.279,0.002,-0.001,-0.149,0.002,4.542,5.713,79.119,,229.868,,70.126,,81.045,,230.649,,70.191,,80.42,,239.936,,69.753,,80.048,,239.364,,70.225,,69.346,,219.578,,69.502,,69.837,,219.461,,69.916,,92.718,,223.038,,72.705,,70.126,,219.457,,69.796,,9.987,37.011,25.812,38.938,38.9,39.461,25.66,39.529,41.364,44.031,31.55,39.909,23.115,37.365,34.156,36.051,15.848,1.073,3.819,1.851,1.967,316.685,1389.403,1408.822,1390.941,1425.342,,,,
2018-01-04 04:00:00,312.582,0.002,-0.002,-0.149,0.002,4.508,5.754,80.016,,229.807,,69.997,,80.418,,229.873,,70.276,,80.124,,239.3,,69.821,,79.876,,240.589,,69.858,,69.5,,219.947,,70.086,,70.114,,219.869,,69.976,,91.684,,219.884,,69.145,,70.019,,219.778,,70.033,,10.041,36.729,25.812,39.026,38.9,39.692,25.965,39.884,40.769,44.201,30.574,39.949,24.768,37.233,33.049,35.986,15.73,1.077,3.701,1.816,1.885,320.427,1365.627,1375.904,1352.332,1396.325,,,,
2018-01-04 05:00:00,311.691,0.002,-0.001,-0.149,0.002,4.562,5.696,79.939,,229.965,,70.028,,80.003,,230.042,,70.422,,79.718,,240.165,,69.976,,79.963,,239.315,,69.7,,70.365,,219.99,,69.943,,70.387,,220.043,,69.696,,93.584,,219.853,,69.389,,70.01,,220.11,,69.985,,9.839,36.483,25.812,39.618,38.9,39.135,25.982,39.692,40.308,44.2,31.344,39.884,20.904,37.312,32.687,35.365,16.034,1.074,3.732,1.839,1.893,324.099,1356.541,1370.935,1358.392,1373.349,,,,
2018-01-04 06:00:00,313.067,0.002,-0.001,-0.148,0.003,4.502,5.826,80.127,,230.241,,70.029,,80.998,,230.08,,70.124,,79.948,,240.396,,70.061,,79.963,,241.972,,70.097,,69.79,,220.031,,70.065,,70.012,,219.944,,70.024,,93.298,,219.742,,71.426,,70.111,,220.223,,70.001,,9.945,36.885,25.812,39.508,38.9,39.562,25.115,40.655,39.256,44.046,31.707,40.128,20.676,36.922,32.226,35.53,15.673,1.082,3.686,1.79,1.896,327.799,1362.713,1359.472,1361.448,1377.15,,,,
2018-01-04 07:00:00,310.667,0.002,-0.001,-0.149,0.003,4.462,5.776,79.931,,228.838,,69.818,,80.01,,229.567,,69.281,,80.067,,239.705,,69.907,,80.406,,243.329,,69.592,,70.501,,220.041,,69.876,,69.912,,219.942,,69.78,,93.421,,219.716,,68.574,,69.967,,220.01,,69.971,,10.072,36.12,25.812,39.417,38.9,39.042,25.395,39.389,40.547,44.202,31.538,39.991,20.273,36.921,33.397,35.519,15.738,1.077,3.75,1.803,1.947,331.481,1363.721,1363.556,1354.994,1372.825,,,,
2018-01-04 08:00:00,311.474,0.002,-0.002,-0.148,0.003,4.444,5.783,80.108,,228.186,,69.818,,80.162,,229.719,,70.196,,79.951,,240.995,,69.952,,80.345,,238.813,,70.078,,69.895,,220.009,,70.053,,69.873,,220.697,,70.065,,91.733,,220,,69.163,,70.073,,220.174,,70.674,,9.996,36.498,25.812,39.653,38.9,39.242,25.504,39.649,41.419,44.08,31.763,40.046,20.094,36.882,33.434,35.641,15.476,1.089,3.649,1.773,1.876,335.125,1334.661,1347.714,1355.431,1360.611,,,,
2018-01-04 09:00:00,312.509,0.002,-0.001,-0.149,0.003,4.539,5.682,80.122,,230.47,,70.084,,79.712,,230.228,,69.977,,79.809,,239.903,,69.843,,80.116,,240.332,,69.978,,69.609,,219.503,,70.133,,69.668,,219.891,,70.147,,91.727,,219.954,,69.94,,70.022,,220.227,,69.245,,9.829,36.71,25.812,39.747,38.9,39.486,25.376,39.758,40.098,44.272,31.387,40.08,18.771,36.946,32.234,35.607,15.587,1.089,3.635,1.754,1.881,338.762,1339.224,1336.839,1332.894,1362.119,,,,
2018-01-04 10:00:00,312.021,0.002,-0.001,-0.149,0.002,4.574,5.724,80.208,,227.036,,69.991,,79.971,,229.863,,69.925,,79.702,,240.28,,69.878,,79.965,,240.1,,70.024,,69.96,,219.828,,69.822,,69.806,,219.902,,69.977,,91.582,,219.97,,69.984,,70.027,,220.553,,70.864,,9.902,36.501,25.812,39.782,38.9,39.426,25.239,39.634,40.177,44.075,31.346,39.951,18.82,36.873,33.344,35.623,15.501,1.092,3.668,1.748,1.921,342.383,1378.876,1388.639,1368.066,1383.511,,,,
2018-01-04 11:00:00,312.086,0.002,-0.001,-0.149,0.003,4.415,5.682,79.566,,229.453,,69.868,,79.819,,229.716,,69.882,,79.955,,240.106,,70.234,,80.11,,239.587,,69.436,,69.794,,219.989,,69.921,,69.822,,219.543,,69.954,,93.324,,219.65,,69.505,,69.991,,219.946,,69.85,,9.981,36.59,25.812,40.007,38.9,39.347,25.771,39.789,40.794,44.036,30.758,39.903,18.733,36.945,32.99,35.633,15.738,1.089,3.656,1.744,1.912,346.071,1375.146,1372.172,1362.629,1372.099,,,,
2018-01-04 12:00:00,312.088,0.002,-0.001,-0.149,0.003,4.472,5.313,80.102,,229.987,,70.008,,80.835,,229.891,,70.295,,79.883,,239.868,,69.996,,80.024,,240.628,,69.803,,70.348,,220.619,,69.95,,69.874,,219.978,,69.872,,93.271,,220.785,,68.213,,70.43,,220.023,,69.569,,10.076,35.949,25.812,40.386,38.9,39.377,25.591,39.699,40.509,44.059,32.056,39.982,20.173,36.99,33.104,35.667,15.502,1.095,3.491,1.641,1.85,349.69,1349.122,1344.181,1336.192,1346.714,,,,
2018-01-04 13:00:00,313.434,0.002,-0.001,-0.149,0.003,4.452,5.715,70.266,,229.485,,69.931,,70.703,,229.928,,69.582,,69.993,,239.599,,69.932,,70.021,,238.668,,70.002,,70.283,,220.24,,70.107,,70.198,,219.934,,70.066,,92.515,,219.599,,70.677,,70.047,,219.938,,69.141,,9.955,36.21,25.812,40.611,39.1,39.549,25.76,40.303,40.574,44.067,31.814,39.943,21.221,37.051,32.715,35.587,15.549,1.088,3.705,1.801,1.904,353.336,1384.052,1383.1,1358.43,1391.716,,,,
2018-01-04 14:00:00,314.029,0.002,-0.001,-0.149,0.003,4.467,5.622,69.377,,229.34,,70.06,,70.413,,230.156,,69.939,,70.207,,240.485,,69.76,,69.997,,240.24,,70.155,,70.72,,219.315,,69.954,,70.001,,220.31,,70.087,,94.13,,219.894,,70.044,,69.843,,220.142,,70.49,,9.966,36.339,25.812,41.139,39.1,39.357,25.807,40.412,41.224,44.132,30.633,40.032,20.508,37.023,33.141,35.557,15.542,1.075,3.737,1.808,1.929,357.06,1406.346,1408.195,1371.27,1402.524,,,,
2018-01-04 15:00:00,311.497,0.002,-0.001,-0.148,0.003,4.524,5.573,68.934,,235.14,,69.936,,70.099,,230.546,,69.888,,69.918,,239.806,,69.818,,69.922,,239.517,,69.751,,70.461,,220.156,,69.919,,69.964,,219.798,,70.419,,93.039,,219.677,,69.474,,69.929,,219.971,,68.983,,9.965,35.185,25.812,41.002,39.1,38.863,25.463,40.535,40.304,44.034,31.493,39.443,19.705,36.98,33.296,35.713,15.756,1.07,3.783,1.809,1.974,360.757,1394.186,1389.874,1370.257,1398.381,,,,
2018-01-04 16:00:00,311.973,0.002,-0.001,-0.149,0.003,4.635,5.762,70.043,,229.048,,69.914,,69.914,,229.862,,70.052,,69.673,,239.706,,69.936,,69.854,,238.481,,69.874,,69.929,,219.945,,69.924,,69.89,,221.353,,69.935,,93.774,,219.743,,68.76,,70.011,,219.793,,71,,9.965,36.598,25.812,40.97,39.1,39.436,25.122,40.464,39.735,43.451,30.789,39.559,19.585,36.467,33.324,35.479,15.698,1.064,3.723,1.797,1.926,364.518,1423.57,1390.016,1360.127,1401.538,,,,
2018-01-04 17:00:00,311.705,0.002,-0.001,-0.149,0.003,4.39,5.774,70.193,,230.593,,70.011,,70.081,,229.688,,69.959,,70.069,,239.797,,70.15,,70.117,,239.159,,70.02,,70.355,,220.484,,69.936,,70.099,,219.943,,70.108,,91.55,,219.891,,67.995,,70.004,,220.166,,70.388,,10.014,36.931,25.812,40.488,39.1,38.899,25.709,40.263,40.924,43.292,31.556,39.509,18.89,36.454,31.269,35.593,15.795,1.066,3.746,1.827,1.919,368.248,1402.383,1404.01,1356.635,1397.814,,,,
2018-01-04 18:00:00,312.812,0.002,-0.001,-0.149,0.003,4.493,5.662,69.751,,229.187,,69.783,,69.928,,230.23,,69.963,,69.715,,239.509,,70.028,,69.819,,240.07,,69.624,,70.21,,219.769,,69.963,,69.929,,219.256,,69.905,,92.591,,219.854,,70.943,,69.909,,220.36,,71.194,,10.029,37.347,25.812,40.915,39.1,39.082,25.469,40.51,40.766,42.912,29.771,39.085,19.202,37.041,33.261,36.275,16.031,1.056,3.905,1.927,1.978,372,1442.561,1433.486,1357.37,1471.447,,,,
2018-01-04 19:00:00,312.019,0.002,-0.001,-0.149,0.003,4.527,5.834,69.979,,229.903,,69.97,,69.912,,230.389,,70.287,,69.934,,239.796,,70.407,,69.965,,240.21,,69.384,,70.33,,219.953,,69.938,,70.014,,220.21,,70.058,,91.469,,219.62,,70.26,,69.997,,220.665,,70.454,,10.067,36.96,25.812,40.67,39.1,39.153,26.243,40.336,40.607,42.754,31.299,39.018,19.735,36.685,34.273,36.219,16.043,1.057,3.81,1.873,1.936,375.802,1448.836,1450.104,1354.574,1450.847,,,,
